-1.000000000000000056e-01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00
-9.168977985129027342e-02,1.382790494241144252e-02,9.473684210526316096e-02,0.000000000000000000e+00
-8.384427759148563308e-02,2.757227001020559620e-02,8.947368421052631637e-02,0.000000000000000000e+00
-7.644123050007288478e-02,4.097670214316956327e-02,8.421052631578947179e-02,0.000000000000000000e+00
-6.945837585653885649e-02,5.378480828109052925e-02,7.894736842105262720e-02,0.000000000000000000e+00
-6.287345094037030679e-02,6.574019536375566575e-02,7.368421052631578261e-02,0.000000000000000000e+00
-5.666419303105408450e-02,7.658647033095204726e-02,6.842105263157895190e-02,0.000000000000000000e+00
-5.080833940807698290e-02,8.606724012246684541e-02,6.315789473684210731e-02,0.000000000000000000e+00
-4.528362735092579527e-02,9.392611167808717632e-02,5.789473684210526272e-02,0.000000000000000000e+00
-4.006779413908732879e-02,9.990669193760023936e-02,5.263157894736841813e-02,0.000000000000000000e+00
-3.513857705204841142e-02,1.037525878407931368e-01,4.736842105263158048e-02,0.000000000000000000e+00
-3.047371336929581565e-02,1.052074063274529708e-01,4.210526315789473589e-02,0.000000000000000000e+00
-2.605094037031637291e-02,1.040147543373669131e-01,3.684210526315789130e-02,0.000000000000000000e+00
-2.184799533459687998e-02,9.991823881032220467e-02,3.157894736842105365e-02,0.000000000000000000e+00
-1.784261554162414401e-02,9.266146668610586445e-02,2.631578947368420907e-02,0.000000000000000000e+00
-1.401253827088496696e-02,8.198804490450502247e-02,2.105263157894736795e-02,0.000000000000000000e+00
-1.033550080186615948e-02,6.764158040530689198e-02,1.578947368421052683e-02,0.000000000000000000e+00
-6.789240414054526981e-03,4.936568012829858215e-02,1.052631578947368397e-02,0.000000000000000000e+00
-3.351494386936871867e-03,2.690395101326724034e-02,5.263157894736841987e-03,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
