0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
1.148725845063943427e-04,6.726032935910449461e-04,-4.057954779574403088e-04,9.027959324559020615e-08
2.302696699399525671e-04,1.345116801302432327e-03,-8.115908755748572467e-04,3.611183551077701281e-07
3.461925530110679773e-04,2.017539874713911597e-03,-1.217386112512243001e-03,8.125162319627676766e-07
4.626425304301338233e-04,2.689871865405233514e-03,-1.623181108429622068e-03,1.444473134437629369e-06
5.796209004822917973e-04,3.362112123620450248e-03,-2.028975782987066812e-03,2.256988937410220331e-06
6.971289698803521213e-04,4.034259992455301209e-03,-2.434770055844711831e-03,3.250063480120246595e-06
8.151680491583685774e-04,4.706314811757869761e-03,-2.840563846662773253e-03,4.423696565836188199e-06
9.337394549927873150e-04,5.378275916127012862e-03,-3.246357075101561317e-03,5.777887962188366089e-06
1.052844507349379784e-03,6.050142637346832102e-03,-3.652149660821497716e-03,7.312637401168942120e-06
1.172484532884445884e-03,6.721914301458653020e-03,-4.057941523483131648e-03,9.027944578798852149e-06
1.292660861894557407e-03,7.393590231374719095e-03,-4.463732582747155855e-03,1.092380915557189525e-05
1.413374831161759220e-03,8.065169744407237745e-03,-4.869522758274421811e-03,1.300023075623268909e-05
1.534627781189502839e-03,8.736652154651287569e-03,-5.275311969725955327e-03,1.525720896944360305e-05
1.656421058968651511e-03,9.408036770569878568e-03,-5.681100136762973034e-03,1.769474334856191433e-05
1.778756015361851808e-03,1.007932289726101369e-02,-6.086887179046900596e-03,2.031283341097367412e-05
1.901634007681654494e-03,1.075050983419163081e-02,-6.492673016239383123e-03,2.311147863820472992e-05
2.025056397225547065e-03,1.142159687734611503e-02,-6.898457568002305980e-03,2.609067847636481474e-05
2.149024551734537210e-03,1.209258331705193902e-02,-7.304240753997810406e-03,2.925043233570345791e-05
2.273539843036601234e-03,1.276346844004505945e-02,-7.710022493888305656e-03,3.259073959016589583e-05
2.398603649413039857e-03,1.343425152736407724e-02,-8.115802707336488078e-03,3.611159957905840656e-05
2.524217353312548963e-03,1.410493185636487769e-02,-8.521581314005354998e-03,3.981301160482786372e-05
2.650382343669471959e-03,1.477550869864521776e-02,-8.927358233558226400e-03,4.369497493483809336e-05
2.777100013645510731e-03,1.544598132204609217e-02,-9.333133385658748393e-03,4.775748880059271784e-05
2.904371762942383525e-03,1.611634898856929149e-02,-9.738906689970926178e-03,5.200055239762413350e-05
3.032198995527670988e-03,1.678661095640407788e-02,-1.014467806615912231e-02,5.642416488615964454e-05
3.160583121985673094e-03,1.745676647779854929e-02,-1.055044743388809138e-02,6.102832539023328451e-05
3.289525557184239894e-03,1.812681480115054672e-02,-1.095621471282297310e-02,6.581303299824092790e-05
3.419027722705994705e-03,1.879675516879443509e-02,-1.136197982262932872e-02,7.077828676294029009e-05
3.549091044415307247e-03,1.946658681919377978e-02,-1.176774268297314623e-02,7.592408570145092739e-05
3.679716955008862766e-03,2.013630898460724850e-02,-1.217350321352086463e-02,8.125042879492117009e-05
3.810906891446262049e-03,2.080592089341735604e-02,-1.257926133393937225e-02,8.675731498863914481e-05
3.942662297653400615e-03,2.147542176764387009e-02,-1.298501696389604658e-02,9.244474319247686367e-05
4.074984621786981523e-03,2.214481082543694537e-02,-1.339077002305875258e-02,9.831271228066817969e-05
4.207875319115856813e-03,2.281408727841352166e-02,-1.379652043109586175e-02,1.043612210911426530e-04
4.341335849099784393e-03,2.348325033433465436e-02,-1.420226810767627988e-02,1.105902684264137292e-04
4.475367678461911712e-03,2.415229919425082583e-02,-1.460801297246944186e-02,1.169998530534677172e-04
4.609972278076235157e-03,2.482123305537055694e-02,-1.501375494514534809e-02,1.235899737030976553e-04
4.745151126227843685e-03,2.549005110801577309e-02,-1.541949394537456275e-02,1.303606290706804671e-04
4.880905705322843152e-03,2.615875253867086872e-02,-1.582522989282825546e-02,1.373118178158438951e-04
