-1.000000000000000056e-01,5.499034749548714629e-03,1.000000000000000056e-01,5.499034749548714629e-03
-9.969274790926443974e-02,9.404323130193858321e-03,9.866301529540379145e-02,5.352544032235728722e-03
-9.938125106732274838e-02,1.330927573710450305e-02,9.732581600534107036e-02,5.208025212565914330e-03
-9.906540087097763514e-02,1.721387861490911511e-02,9.598840503813091396e-02,5.065478604857731604e-03
-9.874508871703178980e-02,2.111811780823615037e-02,9.465078530255287281e-02,4.924904519140627102e-03
-9.842020580816940312e-02,2.502197932810486594e-02,9.331295970784049543e-02,4.786303261153923572e-03
-9.809063763353079168e-02,2.892544819630549213e-02,9.197493116367504162e-02,4.649675132346042794e-03
-9.775626314935659256e-02,3.282850830337606662e-02,9.063670258017923753e-02,4.515020429873950469e-03
-9.741695766637019360e-02,3.673114288750811696e-02,8.929827686791080854e-02,4.382339446602601107e-03
-9.707258996388046235e-02,4.063333401404895656e-02,8.795965693785627593e-02,4.251632471104604960e-03
-9.672302538755660206e-02,4.453506312060920291e-02,8.662084570142455919e-02,4.122899787658451665e-03
-9.636812085645288239e-02,4.843631009633285467e-02,8.528184607044064780e-02,3.996141676249398422e-03
-9.600772958361313003e-02,5.233705413803033807e-02,8.394266095713925901e-02,3.871358412567915686e-03
-9.564169553880577657e-02,5.623727269277674357e-02,8.260329327415855127e-02,3.748550268009021025e-03
-9.526985829576660458e-02,6.013694236595156645e-02,8.126374593453378203e-02,3.627717509672390150e-03
-9.489204726846744986e-02,6.403603778541594460e-02,7.992402185169089623e-02,3.508860400361246690e-03
-9.450808650568479075e-02,6.793453252463615977e-02,7.858412393944023966e-02,3.391979198581696053e-03
-9.411778887948196726e-02,7.183239791800807850e-02,7.724405511197030005e-02,3.277074158542614413e-03
-9.372096086891572309e-02,7.572960400709226325e-02,7.590381828384121232e-02,3.164145530154871544e-03
-9.331739641842776156e-02,7.962611824864490595e-02,7.456341636997854128e-02,3.053193559030553672e-03
-9.290688200392599461e-02,8.352190654239625978e-02,7.322285228566689785e-02,2.944218486482852448e-03
-9.248918985691725880e-02,8.741693176324491499e-02,7.188212894654362473e-02,2.837220549525398816e-03
-9.206408346557241884e-02,9.131115490284995306e-02,7.054124926859237088e-02,2.732199980871263811e-03
-9.163131019435734326e-02,9.520453342573521882e-02,6.920021616813688825e-02,2.629157008933402651e-03
-9.119060672679261959e-02,9.909702241478685059e-02,6.785903256183455079e-02,2.528091857823211441e-03
-9.074169204948390188e-02,1.029885729624240992e-01,6.651770136667009559e-02,2.429004747350971272e-03
-9.028427119344033247e-02,1.068791329374938759e-01,6.517622549994925296e-02,2.331895893024182875e-03
-8.981803067833174503e-02,1.107686459002794194e-01,6.383460787929244595e-02,2.236765506048232766e-03
-8.934263803640515866e-02,1.146570508718220832e-01,6.249285142262830939e-02,2.143613793325505057e-03
-8.885774200284261848e-02,1.185442823421689190e-01,6.115095904818754896e-02,2.052440957454493287e-03
-8.836296626074514882e-02,1.224302686107512500e-01,5.980893367449637704e-02,1.963247196730133481e-03
-8.785791381754717855e-02,1.263149327847684078e-01,5.846677822037034400e-02,1.876032705143027002e-03
-8.734215827352120876e-02,1.301981904595144457e-01,5.712449560490788503e-02,1.790797672378552363e-03
-8.681524580716563910e-02,1.340799500446573367e-01,5.578208874748403351e-02,1.707542283817531370e-03
-8.627669206207282115e-02,1.379601118526183889e-01,5.443956056774398172e-02,1.626266720534785826e-03
-8.572597508665871779e-02,1.418385659667877607e-01,5.309691398559685666e-02,1.546971159299137533e-03
-8.516253782716090570e-02,1.457151927200126262e-01,5.175415192120924601e-02,1.469655772573186248e-03
-8.458577992530344480e-02,1.495898602080629469e-01,5.041127729499893240e-02,1.394320728512754570e-03
-8.399505286898005518e-02,1.534624225422647481e-01,4.906829302762853035e-02,1.320966190966443854e-03
-8.338965916590487804e-02,1.573327193139696378e-01,4.772520203999906785e-02,1.249592319475634206e-03
-8.276884248571106384e-02,1.612005723038967830e-01,4.638200725324372747e-02,1.180199269273596308e-03
-8.213178058207283583e-02,1.650657827744203554e-01,4.503871158872143482e-02,1.112787191285713462e-03
-8.147758109510438995e-02,1.689281296276322897e-01,4.369531796801050250e-02,1.047356232128593412e-03
-8.080527111797938811e-02,1.727873654799174929e-01,4.235182931290229491e-02,9.839065341101793649e-04
-8.011378376249697619e-02,1.766432113971017348e-01,4.100824854539488612e-02,9.224382352295279475e-04
-7.940194890435038622e-02,1.804953527672035762e-01,3.966457858768670380e-02,8.629514691759210265e-04
-7.866847919317963844e-02,1.843434333382867052e-01,3.832082236217008997e-02,8.054463653291987768e-04
-7.791195236373979482e-02,1.881870475279099897e-01,3.697698279142509065e-02,7.499230487589825245e-04
-7.713078929112203441e-02,1.920257305576952567e-01,3.563306279821298883e-02,6.963816402248967918e-04
-7.632323082920619561e-02,1.958589474158266563e-01,3.428906530546994846e-02,6.448222561759031635e-04
-7.548730918610954688e-02,1.996860788833873523e-01,3.294499323630075555e-02,5.952450087501892639e-04
-7.462081216756716318e-02,2.035064035400543647e-01,3.160084951397236497e-02,5.476500057750577355e-04
-7.372123951054819491e-02,2.073190748940048345e-01,3.025663706190754101e-02,5.020373507662601043e-04
-7.278574908653070996e-02,2.111230920016536339e-01,2.891235880367858113e-02,4.584071429283298471e-04
-7.181108996320374749e-02,2.149172612618941991e-01,2.756801766300088358e-02,4.167594771542493248e-04
-7.079351820372647985e-02,2.187001460522441376e-01,2.622361656372659833e-02,3.770944440247836482e-04
-6.972868971017379125e-02,2.224699993290265576e-01,2.487915842983830575e-02,3.394121298085917005e-04
-6.861152218864435826e-02,2.262246719370070713e-01,2.353464618544263628e-02,3.037126164623371594e-04
-6.743601516685887587e-02,2.299614856803675056e-01,2.219008275476386585e-02,2.699959816301333859e-04
-6.619501259898262491e-02,2.336770544212924128e-01,2.084547106213764309e-02,2.382622986433213796e-04
-6.487988656659464393e-02,2.373670273631303118e-01,1.950081403200457433e-02,2.085116365204697786e-04
-6.348010839112420978e-02,2.410257108696960693e-01,1.815611458890383292e-02,1.807440599673748594e-04
-6.198264217115671826e-02,2.446454815672343963e-01,1.681137565746688295e-02,1.549596293767274702e-04
-6.037113306825130782e-02,2.482158976515479731e-01,1.546660016241107466e-02,1.311584008278909863e-04
-5.862474071030530920e-02,2.517222375811228319e-01,1.412179102853323119e-02,1.093404260867902877e-04
-5.671652801914753989e-02,2.551430742937146889e-01,1.277695118070339142e-02,8.950575260635584840e-05
-5.461130647518085829e-02,2.584460641299168304e-01,1.143208354385838108e-02,7.165442352530249082e-05
-5.226318671540654270e-02,2.615805129780969240e-01,1.008719104299543590e-02,5.578647766935063146e-05
-4.961433891817006170e-02,2.644641659547439239e-01,8.742276603165906324e-03,4.190194955022708001e-05
-4.660101046488462906e-02,2.669618734303417229e-01,7.397343149468856363e-03,3.000086936577606167e-05
-4.318350396793089324e-02,2.688634436683026152e-01,6.052393607044663330e-03,2.008326300007023946e-05
-3.941833986481710350e-02,2.699087933870786826e-01,4.707430901068739015e-03,1.214915202318866960e-05
-3.551116689991092729e-02,2.699340840724305801e-01,3.362457956745126385e-03,6.198553691327823856e-06
-3.170979987284756885e-02,2.690172472570784845e-01,2.017477699300092384e-03,2.231480946690567180e-06
-2.815010103521603524e-02,2.673911482182782517e-01,6.724930539758517019e-04,2.479424172641131463e-07
-2.485379798957539424e-02,2.652782079974811413e-01,-6.724930539758390167e-04,2.479424172641131463e-07
-2.179371676222005560e-02,2.628341549199553762e-01,-2.017477699300079808e-03,2.231480946690567180e-06
-1.893291211890391415e-02,2.601589113977023637e-01,-3.362457956745113375e-03,6.198553691327823856e-06
-1.623783402504571857e-02,2.573164527224479081e-01,-4.707430901068726872e-03,1.214915202318866960e-05
-1.368098324777353852e-02,2.543488676629786505e-01,-6.052393607044650320e-03,2.008326300007023946e-05
-1.124045517409749152e-02,2.512848075853463259e-01,-7.397343149468843353e-03,3.000086936577606167e-05
-8.898852435394771082e-03,2.481444418790590689e-01,-8.742276603165894180e-03,4.190194955022708001e-05
-6.642258687681919065e-03,2.449424116267544527e-01,-1.008719104299542375e-02,5.578647766935063146e-05
