0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-01,0.000000000000000000e+00
1.815090604153313204e-03,5.984773492471828597e-03,5.969849246231155870e-01,0.000000000000000000e+00
3.642272268897325197e-03,1.187909700772745575e-02,5.939698492462310853e-01,0.000000000000000000e+00
5.481545451050104378e-03,1.768342736383364186e-02,5.909547738693466945e-01,0.000000000000000000e+00
7.332910607429713075e-03,2.339822137885711612e-02,5.879396984924623037e-01,0.000000000000000000e+00
9.196368194854221204e-03,2.902393587086464499e-02,5.849246231155779130e-01,0.000000000000000000e+00
1.107191867014169565e-02,3.456102765792296028e-02,5.819095477386934112e-01,0.000000000000000000e+00
1.295956249011020502e-02,4.000995355809881804e-02,5.788944723618090205e-01,0.000000000000000000e+00
1.485930011157781186e-02,4.537117038945896741e-02,5.758793969849246297e-01,0.000000000000000000e+00
1.677113199136258392e-02,5.064513497007017140e-02,5.728643216080401279e-01,0.000000000000000000e+00
1.869505858628259243e-02,5.583230411799916526e-02,5.698492462311557372e-01,0.000000000000000000e+00
2.063108035315588951e-02,6.093313465131267731e-02,5.668341708542713464e-01,0.000000000000000000e+00
2.257919774880056199e-02,6.594808338807749137e-02,5.638190954773869557e-01,0.000000000000000000e+00
2.453941123003466895e-02,7.087760714636033577e-02,5.608040201005024539e-01,0.000000000000000000e+00
2.651172125367627294e-02,7.572216274422795268e-02,5.577889447236180631e-01,0.000000000000000000e+00
2.849612827654344344e-02,8.048220699974713288e-02,5.547738693467336724e-01,0.000000000000000000e+00
3.049263275545424298e-02,8.515819673098452836e-02,5.517587939698491706e-01,0.000000000000000000e+00
3.250123514722674800e-02,8.975058875600699926e-02,5.487437185929647798e-01,0.000000000000000000e+00
3.452193590867902451e-02,9.425983989288126697e-02,5.457286432160803891e-01,0.000000000000000000e+00
3.655473549662912464e-02,9.868640695967402510e-02,5.427135678391959983e-01,0.000000000000000000e+00
3.859963436789513175e-02,1.030307467744520644e-01,5.396984924623114965e-01,0.000000000000000000e+00
4.065663297929509451e-02,1.072933161552820924e-01,5.366834170854271058e-01,0.000000000000000000e+00
