-0.06,0.0558884,0.502281,0.119176,-0.06,0.782379,0.309402,0.077083
-0.06,0.051773,0.517772,0.119176,-0.06,0.78231,0.312382,0.077083
-0.06,0.0468447,0.533692,0.119176,-0.06,0.781134,0.320917,0.077083
-0.06,0.0420655,0.550026,0.119176,-0.06,0.78031,0.334684,0.077083
-0.06,0.0375423,0.566961,0.119176,-0.06,0.779467,0.352604,0.077083
-0.06,0.0357145,0.585453,0.119176,-0.06,0.770295,0.369408,0.077083
-0.06,0.0355545,0.605495,0.119176,-0.06,0.757895,0.386998,0.077083
-0.06,0.0367612,0.627039,0.119176,-0.06,0.74717,0.406519,0.077083
-0.06,0.0395304,0.650378,0.119176,-0.06,0.737631,0.426797,0.077083
-0.06,0.0440472,0.67568,0.119176,-0.06,0.728607,0.446603,0.077083
-0.06,0.0504294,0.702839,0.119176,-0.06,0.719461,0.464799,0.077083
-0.06,0.0587214,0.731417,0.119176,-0.06,0.709711,0.480507,0.077083
-0.06,0.0688797,0.760668,0.119176,-0.06,0.699098,0.493199,0.077083
-0.06,0.0807835,0.789656,0.119176,-0.06,0.687619,0.502729,0.077083
-0.06,0.0942549,0.817402,0.119176,-0.06,0.675474,0.509266,0.077083
-0.06,0.109086,0.842994,0.119176,-0.06,0.662964,0.513178,0.077083
-0.06,0.125064,0.865664,0.119176,-0.06,0.650407,0.514909,0.077083
-0.06,0.141986,0.884854,0.119176,-0.06,0.638069,0.51488,0.077083
-0.06,0.159525,0.900263,0.119176,-0.06,0.625542,0.513201,0.077083
-0.06,0.177681,0.911745,0.119176,-0.06,0.613975,0.510545,0.077083
-0.06,0.196087,0.919373,0.119176,-0.06,0.602837,0.506875,0.077083
-0.06,0.214508,0.923347,0.119176,-0.06,0.592423,0.502504,0.077083
-0.06,0.232574,0.923746,0.119176,-0.06,0.581696,0.497063,0.077083
-0.06,0.250141,0.92082,0.119176,-0.06,0.571012,0.4909,0.077083
-0.06,0.267104,0.914746,0.119176,-0.06,0.560515,0.484258,0.077083
-0.06,0.283359,0.905645,0.119176,-0.06,0.550389,0.477416,0.077083
-0.06,0.298799,0.893587,0.119176,-0.06,0.540854,0.470669,0.077083
-0.06,0.313319,0.878645,0.119176,-0.06,0.532112,0.464276,0.077083
-0.06,0.326827,0.860947,0.119176,-0.06,0.524278,0.458416,0.077083
-0.06,0.339026,0.840375,0.119176,-0.06,0.517278,0.453146,0.077083
-0.06,0.350221,0.81783,0.119176,-0.06,0.511195,0.448588,0.077083
-0.06,0.360233,0.793394,0.119176,-0.06,0.505703,0.444635,0.077083
-0.06,0.36896,0.76743,0.119176,-0.06,0.500568,0.441271,0.077083
-0.06,0.376296,0.740313,0.119176,-0.06,0.495558,0.438474,0.077083
-0.06,0.382123,0.712415,0.119176,-0.06,0.490476,0.436217,0.077083
