8.699999999999999400e-02,-5.999999999999999778e-02,1.570000000000000062e+00,1.570000000000000062e+00,8.699999999999999400e-02,-5.999999999999999778e-02,1.570000000000000062e+00,1.570000000000000062e+00
8.714516129032257030e-02,-6.004032258064515709e-02,1.557620161290322658e+00,1.558830645161290329e+00,8.714516129032257030e-02,-6.004032258064515709e-02,1.557620161290322658e+00,1.558830645161290329e+00
8.729032258064516048e-02,-6.008064516129032334e-02,1.545240322580645254e+00,1.547661290322580818e+00,8.729032258064516048e-02,-6.008064516129032334e-02,1.545240322580645254e+00,1.547661290322580818e+00
8.743548387096773677e-02,-6.012096774193548265e-02,1.532860483870967849e+00,1.536491935483871085e+00,8.743548387096773677e-02,-6.012096774193548265e-02,1.532860483870967849e+00,1.536491935483871085e+00
8.758064516129031307e-02,-6.016129032258064196e-02,1.520480645161290445e+00,1.525322580645161352e+00,8.758064516129031307e-02,-6.016129032258064196e-02,1.520480645161290445e+00,1.525322580645161352e+00
8.772580645161290325e-02,-6.020161290322580128e-02,1.508100806451613041e+00,1.514153225806451619e+00,8.772580645161290325e-02,-6.020161290322580128e-02,1.508100806451613041e+00,1.514153225806451619e+00
8.787096774193547954e-02,-6.024193548387096753e-02,1.495720967741935636e+00,1.502983870967741886e+00,8.787096774193547954e-02,-6.024193548387096753e-02,1.495720967741935636e+00,1.502983870967741886e+00
8.801612903225805584e-02,-6.028225806451612684e-02,1.483341129032258010e+00,1.491814516129032375e+00,8.801612903225805584e-02,-6.028225806451612684e-02,1.483341129032258010e+00,1.491814516129032375e+00
8.816129032258064602e-02,-6.032258064516128615e-02,1.470961290322580606e+00,1.480645161290322642e+00,8.816129032258064602e-02,-6.032258064516128615e-02,1.470961290322580606e+00,1.480645161290322642e+00
8.830645161290322231e-02,-6.036290322580645240e-02,1.458581451612903201e+00,1.469475806451612909e+00,8.830645161290322231e-02,-6.036290322580645240e-02,1.458581451612903201e+00,1.469475806451612909e+00
8.845161290322579861e-02,-6.040322580645161171e-02,1.446201612903225797e+00,1.458306451612903398e+00,8.845161290322579861e-02,-6.040322580645161171e-02,1.446201612903225797e+00,1.458306451612903398e+00
